998406,39.26,-15504,628,-356
998423,39.26,-15620,672,-400
998440,39.26,-15692,436,-324
998457,39.24,-15892,240,-516
998474,39.24,-15896,244,-608
998491,38.79,-15888,40,-772
998508,38.79,-15808,184,-636
998525,38.79,-15760,352,-248
998542,39.24,-15776,356,-416
998559,39.26,-15876,280,-568
998576,39.26,-15820,204,-612
998593,39.26,-15800,240,-528
998610,39.70,-15972,228,-364
998627,39.72,-15992,284,-280
998644,39.72,-15840,244,-480
998661,39.74,-15668,320,-820
998678,40.18,-15760,360,-588
998695,40.20,-15728,392,-516
998712,39.02,-15512,628,-404
998729,39.02,-15548,692,-128
998746,39.03,-15520,848,-56
998763,39.02,-15288,984,-20
998780,39.02,-15748,1508,-388
998797,39.02,-15340,2196,-828
998814,39.03,-13272,2624,-420
998831,39.02,-11440,5296,-60
998848,39.72,-12104,9204,-1852
998865,39.94,-11572,7656,852
998882,39.70,-10128,6856,-400
998899,38.55,-13180,8656,-468
998916,38.54,-10724,7088,-96
998933,38.54,-12160,7532,-284
998950,37.59,-13540,7952,-560
998967,36.67,-12892,7280,-520
998984,36.92,-14200,7640,-404
999001,35.95,-14180,7316,-512
999018,34.90,-15248,7164,-556
999035,35.17,-16092,7084,-592
999052,34.11,-15920,6396,-376
999069,33.07,-17344,6612,-756
999086,33.32,-17816,5948,-764
999103,32.79,-17808,5268,-564
999120,32.26,-18972,4976,-908
999137,30.94,-19588,4472,-1048
999154,30.94,-19476,3776,-748
999171,30.66,-19960,3068,-744
999188,30.94,-20420,2388,-1004
999205,29.93,-20380,1728,-820
999222,30.68,-20600,820,-708
999239,30.68,-20732,-8,-928
999256,29.89,-20556,-664,-840
999273,30.42,-20208,-1348,-832
999290,30.68,-20032,-2120,-764
999307,31.47,-19808,-2824,-888
999324,31.47,-19232,-3272,-692
999341,31.49,-18808,-3948,-724
999358,32.00,-18468,-4464,-968
999375,32.52,-17804,-4848,-816
999392,33.05,-17372,-5488,-448
999409,34.11,-16544,-5604,-668
999426,35.16,-15732,-5788,-800
999443,34.90,-14584,-6084,-592
999460,35.95,-15308,-6456,-1124
999477,36.44,-14772,-6564,-608
999494,37.39,-13192,-6196,-436
999511,36.67,-13436,-6700,-328
999528,37.15,-13080,-6712,-536
999545,38.79,-12328,-6496,-524
999562,37.85,-12256,-6660,-428
999579,38.54,-12056,-6564,-424
999596,38.78,-11684,-6416,-292
999613,39.70,-11776,-6596,-368
999630,38.54,-11644,-6616,-248
999647,38.54,-11684,-6564,-384
999664,39.24,-11860,-6592,-320
999681,39.46,-11732,-6636,-356
999698,38.78,-12292,-6616,-308
999715,38.07,-12588,-6600,-376
999732,38.07,-12700,-6476,-380
999749,38.09,-13216,-6572,-312
999766,37.61,-13720,-6528,-392
999783,36.22,-14104,-6408,-496
999800,35.69,-14648,-6320,-332
999817,35.96,-15156,-6180,-496
999834,34.90,-15760,-6032,-464
999851,34.39,-16296,-5824,-488
999868,33.32,-16764,-5392,-596
999885,33.58,-17524,-5016,-548
999902,33.05,-18164,-4548,-480
999919,32.53,-18580,-4112,-900
999936,31.21,-18980,-3480,-812
999953,31.21,-19552,-2936,-968
999970,30.42,-19848,-2292,-884
999987,30.17,-19932,-1464,-908
1000004,29.89,-20444,-788,-880
1000021,30.70,-20468,-124,-816
1000038,30.15,-20276,796,-960
1000055,30.70,-20316,1404,-928
1000072,29.89,-20344,2100,-1052
1000089,30.15,-19656,2820,-768
1000106,31.21,-19704,3524,-824
1000123,30.68,-19420,4092,-800
1000140,31.47,-18036,4436,-364
1000157,32.00,-18936,5296,-700
1000174,32.53,-17968,5680,-876
1000191,33.07,-16752,5880,-452
1000208,33.58,-17092,6628,-704
