677463,39.00,-15824,396,-736
677480,38.98,-15728,476,-608
677497,39.00,-15784,560,-524
677514,39.00,-15652,480,-588
677531,38.54,-15728,480,-636
677548,38.54,-15784,412,-648
677565,39.00,-15752,404,-448
677582,38.98,-15620,528,-44
677599,38.98,-15820,524,-292
677616,38.98,-15868,336,-212
677633,38.98,-15768,264,-160
677650,39.00,-15840,404,-352
677667,39.00,-15884,436,-188
677684,38.98,-15816,544,-488
677701,38.98,-15588,772,-396
677718,38.98,-15668,652,-428
677735,38.98,-15656,536,-632
677752,38.98,-15668,560,-520
677769,39.00,-15560,620,-552
677786,39.00,-15628,576,-416
677803,38.98,-15800,588,-468
677820,38.98,-15576,532,-564
677837,39.44,-15620,652,-304
677854,38.98,-15612,804,-304
677871,39.00,-15432,696,-388
677888,38.98,-15436,1684,-800
677905,39.00,-14284,3236,-1048
677922,38.98,-10920,4700,-204
677939,39.69,-11344,6024,-952
677956,38.28,-12840,8408,-1164
677973,38.06,-10608,6988,-588
677990,37.37,-12116,7484,-832
678007,37.82,-12856,7696,-848
678024,37.82,-11968,7124,-680
678041,36.17,-13544,7608,-792
678058,36.89,-13180,7068,-828
678075,36.43,-14168,7236,-756
678092,35.40,-14732,7252,-724
678109,34.87,-14488,6628,-696
678126,34.35,-16208,6780,-972
678143,33.31,-16460,6312,-872
678160,32.77,-16480,5764,-816
678177,32.26,-17840,5812,-912
678194,31.71,-18092,5256,-892
678211,31.71,-18288,4648,-728
678228,31.71,-18984,4184,-804
678245,30.92,-19416,3492,-804
678262,30.66,-19564,2896,-704
678279,30.39,-19776,2176,-668
678296,29.88,-20076,1456,-724
678313,29.88,-20132,840,-700
678330,30.66,-20044,64,-620
678347,29.88,-20092,-632,-636
678364,30.42,-19788,-1208,-592
678381,30.68,-19608,-1804,-552
678398,30.94,-19184,-2572,-412
678415,31.73,-19076,-3220,-428
678432,31.71,-18556,-3712,-516
678449,31.71,-18104,-4132,-156
678466,32.26,-17584,-4600,-444
678483,32.77,-17112,-5096,-364
678500,33.31,-16384,-5284,-228
678517,33.82,-15996,-5616,-124
678534,34.35,-15536,-5820,-164
678551,35.40,-14880,-6004,-256
678568,35.41,-14172,-5988,-172
678585,35.93,-14048,-6328,68
678602,36.41,-14192,-6584,-116
678619,37.58,-12764,-6120,-80
678636,37.13,-12716,-6376,-264
678653,38.28,-12876,-6608,120
678670,38.52,-12132,-6280,-112
678687,38.30,-12040,-6448,-20
678704,37.59,-12204,-6452,68
678721,37.59,-12036,-6360,-32
678738,37.59,-12136,-6476,-8
678755,38.74,-12172,-6500,-60
678772,37.35,-12368,-6424,-60
678789,37.13,-12532,-6440,-188
678806,38.04,-12668,-6248,-108
678823,36.89,-13232,-6392,-184
678840,36.89,-13340,-6300,-60
678857,36.43,-13776,-6108,-212
678874,36.43,-14356,-6084,-124
678891,35.93,-14884,-5928,-356
678908,35.41,-15160,-5832,-244
678925,34.88,-15864,-5500,-440
678942,33.82,-16400,-5344,-376
678959,33.31,-16884,-4896,-360
678976,32.77,-17432,-4604,-344
678993,32.77,-17996,-4148,-404
679010,32.28,-18468,-3728,-584
679027,31.47,-18832,-3152,-656
679044,30.68,-19052,-2488,-632
679061,31.20,-19616,-1932,-768
679078,30.13,-19716,-1328,-816
679095,30.41,-19792,-696,-844
679112,29.88,-19788,12,-908
679129,30.66,-19968,688,-880
679146,29.88,-20020,1316,-1092
679163,30.39,-19656,2104,-896
679180,30.15,-19424,2760,-1012
679197,30.41,-19476,3260,-856
679214,30.66,-18836,3836,-972
679231,31.45,-18224,4316,-940
679248,31.47,-19368,5232,-1160
679265,32.77,-18560,5648,-1120
679282,33.29,-15796,5368,-660
679299,33.82,-16540,6352,-800
679316,34.33,-16472,6644,-1100
679333,34.08,-15240,6528,-728
679350,34.61,-14912,7036,-908
679367,35.93,-13920,6944,-796
679384,36.43,-13764,7008,-828
679401,36.89,-13636,7436,-872
679418,37.35,-12472,7168,-760
679435,36.89,-12632,7296,-796
679452,38.06,-12544,7408,-916
679469,37.11,-11768,7248,-712
679486,37.35,-11704,7444,-564
679503,38.74,-11732,7268,-760
679520,38.06,-11364,7260,-624
679537,38.06,-11476,7396,-548
679554,38.06,-11444,7272,-652
679571,38.78,-11700,7392,-660
679588,37.35,-11672,7432,-636
679605,37.13,-11944,7316,-620
679622,38.06,-12376,7364,-724
679639,36.89,-12532,7276,-840
679656,36.89,-12772,7268,-740
679673,36.43,-13416,7180,-704
679690,36.43,-13900,7104,-704
679707,35.93,-14308,7076,-896
679724,35.41,-14808,6896,-672
679741,34.87,-15464,6672,-632
679758,34.35,-15872,6420,-888
679775,33.84,-16360,6072,-616
679792,33.29,-16980,5708,-652
679809,32.77,-17592,5324,-744
679826,31.45,-18064,4928,-704
679843,31.47,-18396,4368,-772
679860,30.68,-19068,3760,-908
679877,30.41,-19352,3292,-584
679894,30.15,-19524,2644,-724
679911,30.41,-19640,2036,-724
679928,29.88,-19960,1260,-860
679945,30.66,-19944,508,-780
679962,29.88,-19728,-32,-716
679979,30.39,-19764,-768,-528
679996,30.13,-19824,-1440,-768
680013,31.20,-19196,-2172,-584
680030,31.45,-19028,-2784,-508
680047,30.94,-18668,-3328,-452
