390878,34.08,-15628,444,-500
390895,34.08,-15664,492,-492
390912,34.09,-15896,280,-592
390929,34.09,-15624,248,-528
390946,34.09,-15856,268,-432
390963,34.09,-15896,296,-568
390980,34.09,-15724,396,-440
390997,34.09,-15892,260,-280
391014,34.09,-15948,392,-248
391031,34.61,-15632,432,-316
391048,34.61,-15584,400,-384
391065,34.61,-15840,484,-360
391082,34.63,-15856,592,-456
391099,34.61,-15792,1204,-284
391116,34.63,-15796,1960,-556
391133,33.84,-13888,1848,-452
391150,34.63,-15104,4564,-900
391167,34.09,-15440,5416,-912
391184,34.09,-11524,4484,-620
391201,33.56,-14876,5812,-1120
391218,33.82,-14720,5800,-1292
391235,33.31,-12480,4996,-860
391252,33.56,-15268,5712,-1040
391269,33.31,-14456,5112,-1000
391286,33.56,-10412,5004,2680
391303,32.50,-17356,6380,-1164
391320,32.24,-13816,4200,-724
391337,31.97,-14740,4640,-756
391354,31.71,-17424,4656,-1628
391371,32.24,-15216,3956,-1104
391388,31.18,-15960,3900,-524
391405,30.94,-17188,3844,-1104
391422,30.66,-16492,3164,-960
391439,30.92,-16572,2940,-428
391456,31.18,-17120,2524,-848
391473,30.13,-17716,2376,-1144
391490,30.41,-17376,1920,-540
391507,30.39,-17068,1392,-372
391524,29.88,-18164,1112,-692
391541,30.66,-17700,620,-396
391558,30.66,-17308,196,-300
391575,29.88,-17864,-168,-492
391592,29.88,-17604,-568,-524
391609,30.41,-17476,-1092,-204
391626,30.13,-17460,-1456,-200
391643,30.66,-17236,-1656,-420
391660,30.92,-17060,-2100,-228
391677,30.68,-16732,-2428,-84
391694,31.73,-16508,-2800,-148
391711,31.98,-16348,-2952,-160
391728,31.73,-16132,-3200,-96
391745,31.98,-15860,-3488,104
391762,32.24,-15576,-3624,0
391779,32.52,-15480,-3832,20
391796,32.24,-15200,-3948,-16
391813,32.52,-15140,-4164,208
391830,33.56,-14712,-4192,136
391847,33.31,-14540,-4260,224
391864,33.03,-14584,-4428,124
391881,33.56,-14356,-4468,220
391898,33.31,-14036,-4588,140
391915,33.82,-14140,-4516,192
391932,33.82,-14212,-4592,196
391949,33.82,-14136,-4616,144
391966,33.82,-14072,-4568,372
391983,34.63,-14236,-4532,172
392000,34.09,-14344,-4516,140
392017,33.56,-14372,-4492,40
392034,33.01,-14400,-4376,232
392051,33.29,-14756,-4316,92
392068,33.03,-14912,-4212,180
392085,33.29,-14960,-4160,-104
392102,32.24,-15188,-3876,-80
392119,31.97,-15548,-3760,252
392136,31.73,-15736,-3520,16
392153,31.98,-15860,-3360,104
392170,31.71,-16204,-3084,-116
392187,31.45,-16352,-2800,-188
392204,31.20,-16664,-2484,-96
392221,31.45,-16868,-2284,-168
392238,30.39,-17092,-2088,-204
392255,30.66,-17084,-1548,-356
392272,30.92,-17284,-1220,-264
392289,30.39,-17332,-588,-488
392306,29.88,-17356,-236,-528
392323,30.66,-17564,116,-372
392340,30.66,-17664,432,-412
392357,30.66,-17752,836,-568
392374,29.88,-17440,1256,-676
392391,29.88,-17488,1688,-680
392408,30.39,-17424,1920,-652
392425,30.15,-17280,2368,-640
392442,31.20,-16808,2772,-656
392459,30.94,-16736,3068,-776
392476,30.66,-16596,3348,-812
392493,30.92,-16248,3664,-808
392510,31.18,-16180,4044,-880
392527,32.24,-15960,4152,-908
392544,32.50,-15528,4352,-828
392561,32.77,-15404,4608,-1052
392578,33.03,-14984,4804,-944
392595,32.77,-14928,4892,-1020
392612,33.03,-14716,5020,-1024
392629,33.29,-14328,5304,-988
392646,33.01,-14224,5320,-1016
392663,34.08,-14112,5332,-864
392680,33.82,-13852,5400,-1052
392697,34.33,-13676,5464,-948
392714,33.56,-13724,5408,-1000
392731,34.09,-13700,5512,-856
392748,34.08,-13628,5580,-1044
392765,34.08,-13576,5688,-968
392782,33.56,-13736,5528,-1036
392799,34.35,-13608,5556,-932
392816,33.82,-13796,5432,-1044
392833,33.31,-14112,5456,-1032
392850,33.56,-13988,5360,-820
392867,33.29,-14172,5352,-968
392884,33.56,-14608,5128,-932
392901,32.50,-14756,4980,-944
392918,32.24,-14940,4880,-960
392935,31.97,-15224,4760,-912
392952,31.71,-15540,4456,-988
392969,31.45,-15888,4252,-864
392986,31.73,-15992,4072,-904
393003,31.47,-16236,3760,-928
393020,31.20,-16676,3512,-804
393037,30.96,-16776,3184,-732
