196092,33.29,-15732,424,-236
196109,33.29,-15716,412,-184
196126,33.31,-15640,360,-284
196143,33.29,-15880,484,-360
196160,33.29,-15616,516,-136
196177,33.31,-15732,500,-296
196194,33.29,-15812,528,-132
196211,34.08,-15656,404,-204
196228,34.08,-15828,296,-232
196245,34.08,-15956,52,-340
196262,34.06,-15768,296,-560
196279,34.08,-15636,452,-392
196296,34.08,-15784,564,-192
196313,34.08,-15896,292,-228
196330,34.09,-15884,88,-292
196347,34.08,-15856,-4,-36
196364,34.08,-15884,228,-208
196381,34.08,-15740,384,-236
196398,34.09,-15688,360,-260
196415,34.09,-15936,164,-168
196432,33.29,-15924,204,-116
196449,33.29,-15732,312,-268
196466,33.31,-15508,548,-460
196483,33.31,-15688,600,-324
196500,33.29,-15700,652,-480
196517,33.31,-15588,744,-348
196534,33.29,-15684,564,-400
196551,33.29,-15768,752,-112
196568,33.31,-15636,724,-356
196585,33.31,-15648,640,-512
196602,33.31,-15724,772,-236
196619,33.80,-15712,816,196
196636,33.29,-15784,552,28
196653,33.82,-15656,540,-140
196670,33.82,-15704,680,-500
196687,33.29,-15568,708,-620
196704,33.29,-15732,1452,-436
196721,33.82,-15772,2884,-288
196738,33.80,-11848,4268,324
196755,33.29,-13292,5800,180
196772,34.08,-15652,5656,-212
196789,33.55,-12440,4488,68
196806,33.82,-15260,5792,-224
196823,33.29,-13580,5064,-60
196840,33.03,-14356,5068,-412
196857,33.31,-15916,5300,-508
196874,32.24,-13228,4356,-224
196891,32.52,-16236,5084,-472
196908,32.24,-15432,4424,-428
196925,31.98,-14540,4116,-252
196942,31.71,-16748,4492,-380
196959,31.97,-15256,3612,-492
196976,31.71,-16820,3668,-376
196993,30.66,-16456,3324,-160
197010,30.92,-16116,3104,-352
197027,30.66,-17900,2884,-392
197044,30.13,-16316,2180,-116
197061,30.41,-17268,2016,-304
197078,30.39,-17740,1704,-340
197095,29.94,-16916,1088,-204
197112,30.66,-17924,964,-112
197129,30.66,-17140,528,-192
197146,30.66,-17340,140,-116
197163,29.88,-17892,-156,44
197180,29.94,-16968,-684,-124
197197,30.39,-17476,-852,-236
197214,30.13,-17228,-1396,36
197231,30.65,-16800,-1624,36
197248,30.92,-17016,-2036,24
197265,31.45,-16600,-2320,16
197282,31.71,-16452,-2660,4
197299,31.44,-16272,-2940,-20
197316,31.73,-15828,-3072,-20
197333,31.45,-15820,-3344,132
197350,31.71,-15832,-3576,68
197367,32.76,-15204,-3588,24
197384,32.50,-15072,-3752,-36
197401,32.77,-15040,-4000,-32
197418,32.50,-14660,-3960,-12
197435,33.05,-14600,-4136,120
197452,32.77,-14816,-4204,164
197469,33.29,-14340,-4248,76
197486,33.82,-14060,-4272,32
197503,33.03,-14376,-4276,116
197520,33.03,-14724,-4484,-12
197537,33.03,-14088,-4320,80
197554,33.82,-14236,-4396,88
197571,33.31,-14528,-4392,128
197588,33.31,-14428,-4240,-68
197605,33.56,-14584,-4188,-24
197622,33.03,-14704,-4156,16
197639,33.29,-14768,-4104,56
197656,32.24,-15088,-3948,-160
197673,32.52,-15004,-3812,-68
197690,32.24,-15376,-3680,-40
197707,32.50,-15692,-3432,-124
197724,31.45,-15764,-3252,-296
197741,31.20,-15972,-2964,-140
197758,31.44,-16424,-2800,-188
197775,31.20,-16432,-2500,-164
197792,31.45,-16628,-2252,-88
197809,30.39,-16756,-1880,-188
197826,30.66,-17064,-1688,-132
197843,30.13,-17100,-1252,-304
197860,30.41,-17188,-964,-384
197877,29.88,-17324,-508,-536
197894,30.68,-17504,-88,-472
197911,30.65,-17272,220,-376
197928,30.66,-17316,588,-580
197945,30.65,-17400,972,-696
197962,29.88,-17292,1392,-592
197979,30.39,-17148,1868,-612
197996,30.92,-17060,2100,-724
198013,30.13,-17080,2472,-504
198030,31.18,-16764,2720,-700
198047,30.92,-16728,3108,-512
198064,30.65,-16440,3392,-808
198081,31.69,-16136,3724,-796
198098,31.97,-15964,3948,-760
198115,31.71,-15672,4184,-640
198132,31.97,-15440,4292,-740
198149,31.71,-13964,4144,-416
198166,31.97,-16000,4916,-880
198183,33.01,-15852,4964,-1304
198200,32.77,-13760,4712,-568
198217,33.01,-14548,5208,-528
198234,33.55,-14452,5016,-772
198251,33.29,-14096,5140,-684
198268,33.80,-14084,5448,-720
198285,33.03,-13640,5104,-584
198302,33.55,-14192,5376,-836
198319,33.55,-13916,5356,-672
198336,33.56,-13316,5168,-656
198353,33.56,-14280,5432,-856
198370,33.55,-14072,5220,-668
198387,33.01,-13404,5056,-648
198404,33.29,-14472,5392,-820
198421,32.76,-14320,5124,-796
198438,33.01,-14276,4900,-688
198455,33.29,-14768,5008,-656
198472,32.24,-14628,4884,-600
198489,32.52,-15012,4700,-768
198506,32.22,-15372,4528,-704
198523,31.98,-15108,4252,-732
198540,32.24,-15820,4196,-500
198557,31.98,-16004,3944,-612
198574,30.92,-15872,3732,-720
198591,31.18,-16520,3532,-648
198608,30.92,-16404,3128,-528
198625,30.39,-16724,2836,-728
198642,30.66,-17004,2608,-700
198659,30.92,-16920,2100,-560
198676,30.39,-17272,1812,-596
198693,29.88,-17160,1476,-700
198710,29.94,-17268,1004,-552
198727,30.66,-17588,712,-488
198744,30.68,-17316,196,-388
198761,30.66,-17400,-60,-580
198778,29.88,-17344,-400,-428
198795,30.39,-17168,-920,-384
198812,30.92,-17100,-1232,-420
198829,30.13,-16836,-1464,-264
198846,31.18,-17000,-1924,-384
198863,30.90,-16824,-2288,-208
198880,30.65,-16384,-2356,-328
198897,31.71,-16372,-2620,-340
198914,31.44,-16124,-2996,-220
198931,31.71,-15740,-3076,-308
198948,32.76,-15496,-3344,-28
198965,31.71,-15536,-3592,-256
198982,32.77,-15340,-3648,-144
198999,32.50,-15056,-3744,-196
199016,32.22,-14828,-3916,-76
199033,32.76,-14856,-4096,-72
199050,32.50,-14568,-4104,-20
199067,33.03,-14400,-4100,-28
199084,32.76,-14404,-4260,-84
199101,32.77,-14504,-4384,-256
199118,33.29,-14248,-4252,52
199135,33.31,-14256,-4244,-40
199152,33.29,-14292,-4344,16
199169,32.76,-14508,-4204,-52
199186,33.56,-14416,-4080,-104
199203,33.01,-14424,-4156,-32
199220,32.50,-14820,-4184,-72
199237,32.76,-14808,-3992,-48
199254,33.03,-14932,-3808,-56
199271,32.48,-15332,-3780,-64
199288,32.22,-15280,-3532,-148
199305,32.50,-15516,-3336,-228
199322,31.44,-15632,-3220,-144
199339,32.50,-15976,-3008,-284
199356,31.45,-16032,-2680,-160
199373,31.71,-16292,-2468,-88
199390,30.65,-16588,-2300,-288
199407,30.92,-16716,-2008,-188
199424,30.66,-16656,-1548,-248
199441,30.13,-17200,-1288,-348
199458,30.41,-17260,-988,-300
199475,30.39,-17092,-560,-240
199492,29.88,-17336,-232,-332
199509,30.65,-17348,-28,-368
199526,30.66,-17304,312,-420
199543,30.66,-17264,832,-384
199560,29.96,-17268,1316,-524
199577,29.86,-17348,1508,-288
199594,30.39,-17064,1812,-424
199611,30.13,-16900,2308,-492
199628,30.66,-16888,2484,-652
199645,30.39,-16720,2860,-668
199662,30.92,-16352,3092,-412
199679,31.18,-16004,3440,-620
199696,30.92,-15996,3720,-700
199713,31.97,-15744,3716,-896
199730,31.73,-15832,4136,-628
199747,31.97,-15352,4244,-860
199764,32.24,-15268,4368,-740
199781,31.97,-15016,4612,-692
199798,33.01,-14524,4764,-552
199815,32.76,-14820,4876,-820
199832,32.48,-14352,4832,-696
199849,33.03,-14248,5000,-740
199866,32.76,-14180,5176,-816
199883,33.29,-14056,5004,-736
199900,33.80,-13896,5260,-748
199917,33.03,-13992,5272,-744
199934,33.01,-14044,5104,-660
199951,33.03,-13920,5092,-768
199968,33.80,-13772,5260,-576
199985,33.29,-14180,5216,-788
200002,33.29,-14236,5172,-736
200019,33.55,-14224,5116,-712
200036,33.03,-14352,5064,-676
200053,33.27,-14576,4896,-856
200070,32.26,-14664,4800,-648
200087,32.52,-14860,4760,-660
200104,32.24,-15056,4548,-600
200121,32.50,-15392,4308,-808
200138,31.45,-15548,4148,-668
200155,31.20,-15732,4004,-776
200172,31.45,-16104,3800,-620
200189,31.18,-16164,3452,-728
200206,31.44,-16316,3264,-708
200223,30.41,-16596,2900,-648
200240,30.65,-16852,2608,-724
200257,30.13,-16960,2296,-628
200274,30.41,-16908,2080,-728
200291,30.39,-17112,1628,-520
200308,29.88,-17224,1176,-592
200325,29.94,-17240,900,-516
200342,30.65,-17320,608,-648
200359,30.65,-17404,172,-596
200376,29.88,-17272,-220,-488
200393,29.86,-17100,-608,-508
200410,30.39,-17132,-932,-520
200427,30.13,-17184,-1372,-392
200444,30.66,-16916,-1708,-380
200461,30.41,-16628,-1892,-328
200478,30.92,-16604,-2220,-384
200495,31.18,-16396,-2456,-460
200512,30.92,-16076,-2672,-276
200529,31.97,-16040,-3128,-204
200546,31.71,-15672,-3288,-292
200563,31.98,-15440,-3460,-176
200580,31.71,-15412,-3652,-68
200597,32.76,-15272,-3808,-136
200614,32.50,-15080,-3900,-152
200631,32.24,-14748,-3880,-156
200648,32.77,-14700,-3988,-176
200665,33.29,-14556,-4068,-144
200682,33.03,-14384,-4132,-88
200699,33.03,-14312,-4128,60
200716,33.55,-14484,-4184,-180
200733,33.55,-14384,-4284,8
200750,33.55,-14300,-4072,-136
200767,33.56,-14384,-4208,20
200784,33.01,-14608,-4132,-200
200801,32.48,-14468,-3952,76
200818,33.29,-14584,-3928,-20
200835,32.77,-14780,-3868,-88
200852,33.05,-15020,-3824,-140
200869,31.98,-14964,-3676,-144
200886,32.24,-15168,-3460,-96
200903,32.50,-15556,-3364,-144
200920,31.45,-15764,-3156,-208
200937,31.71,-15744,-2988,-148
200954,31.45,-15932,-2764,-48
200971,31.71,-16332,-2436,-48
200988,30.66,-16424,-2364,-64
201005,30.92,-16440,-2140,-36
201022,31.18,-16808,-1704,-132
201039,30.66,-17100,-1540,-196
201056,30.92,-17084,-1028,-356
201073,30.39,-17048,-664,-288
201090,29.96,-17276,-500,-476
201107,29.88,-17224,-188,-496
201124,30.66,-17212,244,-332
201141,30.66,-17376,544,-484
201158,30.65,-17136,968,-336
201175,29.96,-17064,1444,-452
201192,30.39,-17208,1640,-624
201209,30.39,-17016,1988,-592
201226,30.13,-16816,2424,-480
201243,30.66,-16596,2792,-524
201260,30.41,-16612,2888,-652
201277,31.45,-16264,3196,-620
201294,31.18,-16072,3476,-660
201311,31.45,-15812,3728,-540
201328,31.20,-15828,3900,-648
201345,32.24,-15712,4200,-796
201362,31.97,-15040,4148,-644
201379,32.22,-15132,4428,-792
201396,31.98,-14960,4508,-852
201413,33.03,-14528,4624,-736
201430,32.77,-14672,4800,-792
201447,32.50,-14348,4884,-788
201464,33.03,-14328,4960,-784
201481,33.56,-14232,5028,-820
201498,32.77,-14036,5084,-784
201515,33.31,-14248,5200,-628
201532,33.29,-14060,5140,-860
201549,33.31,-14008,5188,-688
201566,33.31,-14084,5152,-892
201583,32.76,-14040,4992,-552
201600,33.55,-14248,5020,-864
